NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-08-08;2021-08-14;--;;;0.0000;0.0000;591;0.0000;10069;50;2.9188;114;33;2;304;287;278;13;9925;45;2490;975
CATALUNYA;GLOBAL;2021-08-08;2021-08-14;Si;;;816.5989;298.2361;210;23172.9485;14351;1966;2.1632;82;0;67;142;68;156;68;9015;1340;155;184
CATALUNYA;GLOBAL;2021-08-08;2021-08-14;No;287.872;0.809411;355.6560;148.0392;11455;2084.1286;97881;63385;9.0152;991;222;136;4197;7258;4731;7245;76916;55926;194287;131895
CATALUNYA;GLOBAL;2021-08-07;2021-08-13;No;296.129;0.80942;365.8526;151.6707;11736;2109.4717;99051;64176;9.1173;1010;217;145;4274;7462;4845;7431;77936;56709;192387;125938
CATALUNYA;GLOBAL;2021-08-07;2021-08-13;--;;;0.0000;0.0000;611;0.0000;10482;48;2.9851;129;37;1;323;288;298;12;10342;43;2390;976
CATALUNYA;GLOBAL;2021-08-07;2021-08-13;Si;;;842.1620;309.5975;218;23222.6545;14438;1914;2.1808;75;0;65;148;70;158;69;9113;1296;160;182
CATALUNYA;GLOBAL;2021-08-06;2021-08-12;--;;;0.0000;0.0000;654;0.0000;10702;58;3.3609;153;123;1;368;286;341;16;10570;52;2140;900
CATALUNYA;GLOBAL;2021-08-06;2021-08-12;Si;;;928.7925;391.9675;276;24889.9366;15423;2103;2.6626;74;0;66;204;72;225;71;9704;1413;158;151
CATALUNYA;GLOBAL;2021-08-06;2021-08-12;No;314.203;0.806115;389.7741;160.6655;12432;2171.1429;101769;66230;9.3686;1040;215;148;4566;7866;5112;7881;80152;58534;192498;120977
CATALUNYA;GLOBAL;2021-08-05;2021-08-11;No;330.219;0.799466;413.0494;169.6603;13128;2201.3581;102381;67956;9.7577;1082;229;148;4816;8312;5376;8365;80664;60158;206622;107179
CATALUNYA;GLOBAL;2021-08-05;2021-08-11;--;;;0.0000;0.0000;694;0.0000;10701;57;3.5724;182;122;1;393;301;366;13;10557;52;1847;765
CATALUNYA;GLOBAL;2021-08-05;2021-08-11;Si;;;1001.2213;418.9507;295;25497.7703;15787;2167;2.6719;65;0;59;223;72;237;70;10037;1453;164;107
CATALUNYA;GLOBAL;2021-08-04;2021-08-10;No;348.608;0.790257;441.1323;178.6163;13821;2265.6140;105619;69690;9.9752;1166;250;154;5051;8770;5645;8815;83149;61810;221760;98672
CATALUNYA;GLOBAL;2021-08-04;2021-08-10;--;;;0.0000;0.0000;742;0.0000;10683;55;3.7380;205;127;2;415;327;381;15;10544;50;1631;693
CATALUNYA;GLOBAL;2021-08-04;2021-08-10;Si;;;1111.9947;498.4804;351;26689.2947;16661;2132;3.0492;71;0;55;273;78;295;76;10722;1445;178;110
CATALUNYA;GLOBAL;2021-08-03;2021-08-09;--;;;0.0000;0.0000;802;0.0000;11105;70;3.9141;240;126;3;455;347;412;20;10974;63;1574;657
CATALUNYA;GLOBAL;2021-08-03;2021-08-09;Si;;;1173.0621;511.2619;360;27541.3980;17127;2266;3.1068;75;1;54;280;80;312;78;11013;1540;207;103
CATALUNYA;GLOBAL;2021-08-03;2021-08-09;No;369.964;0.780349;474.1003;189.4721;14661;2326.1220;108300;71691;10.3448;1217;271;150;5326;9335;6051;9381;85435;63741;223241;95079
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;No;399.22;0.771348;517.5621;203.8818;15776;2397.6539;110841;74685;10.6472;1223;247;146;5722;10054;6400;10003;87525;66535;215067;103670
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;--;;;0.0000;0.0000;818;0.0000;11082;64;3.9554;246;125;2;467;351;420;16;10964;59;1602;696
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;Si;;;1256.8523;507.0014;357;27569.8014;17011;2402;3.1155;79;1;53;282;75;311;77;10828;1626;216;105
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;--;;;0.0000;0.0000;812;0.0000;10942;67;4.0760;246;114;2;472;340;427;17;10831;62;1600;690
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;Si;;;1269.6338;518.3628;365;28069.7020;17023;2742;3.1287;78;1;56;284;81;316;82;10847;1874;219;105
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;No;406.794;0.761711;534.0526;207.6167;16065;2428.7996;112132;75804;10.6992;1245;261;148;5834;10231;6528;10186;88647;67571;212868;107875
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;No;415.282;0.748113;555.1050;214.1819;16573;2471.4215;113245;77989;10.8044;1290;283;149;6027;10546;6693;10504;89698;69469;206208;122317
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;--;;;0.0000;0.0000;772;0.0000;9589;71;4.2103;238;113;2;430;342;385;17;9483;65;1593;700
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;Si;;;1295.1969;532.5645;375;28585.2245;17385;2743;3.2442;85;1;54;291;84;332;88;11092;1854;212;107
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;No;438.545;0.739926;592.6867;229.1086;17728;2587.4232;116886;83324;11.0880;1413;303;157;6351;11377;7197;11339;92845;74326;208344;129089
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;--;;;0.0000;0.0000;744;0.0000;7662;70;4.3894;241;30;2;367;377;319;16;7567;65;1682;828
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;Si;;;1360.5248;536.8250;378;27767.2053;16558;2994;3.3196;87;3;54;290;88;327;93;10654;1998;225;111
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;--;;;0.0000;0.0000;720;0.0000;6190;80;4.6440;232;33;2;312;408;265;22;6108;72;1648;929
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;Si;;;1539.4665;582.2705;410;27741.6422;16394;3140;3.7496;91;3;58;313;97;364;108;10521;2067;218;139
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;No;467.707;0.738412;633.3959;243.3891;18833;2687.6841;120930;87038;11.3077;1459;319;162;6726;12107;7612;12073;96298;77787;198355;142380
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;No;506.138;0.74121;682.8543;262.5160;20313;2784.8692;124941;90547;11.7321;1543;308;162;7227;13086;8160;13058;99852;81003;185121;162932
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;--;;;0.0000;0.0000;689;0.0000;4558;94;4.9026;215;33;1;248;441;199;25;4486;83;1813;1069
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;Si;;;1601.9541;613.5143;432;27424.9439;15929;3382;3.9488;92;4;67;307;125;348;136;10066;2191;222;131
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;--;;;0.0000;0.0000;626;0.0000;2644;85;5.0809;209;31;1;159;467;112;23;2584;73;1821;1307
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;Si;;;1653.0803;661.8002;466;26484.7899;15292;3357;4.2660;93;3;69;300;166;336;176;9829;2173;185;127
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;No;547.661;0.746258;733.8765;284.6281;22024;2895.1587;130587;93435;12.2688;1603;307;164;7709;14315;8724;14369;104499;83727;176635;174772
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;No;600.824;0.753032;797.8739;313.6803;24272;2975.1296;133511;96699;13.1053;1697;302;157;8349;15923;9386;16071;107308;86942;175780;175480
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;--;;;0.0000;0.0000;660;0.0000;1335;99;7.8947;214;30;1;130;530;80;28;1283;85;1820;1476
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;Si;;;1728.3494;749.8508;528;25949.3850;14815;3457;4.6479;101;3;74;346;182;372;183;9657;2284;188;126
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;Si;;;1741.1310;751.2710;529;25842.8721;14912;3285;4.6989;101;4;75;350;179;378;180;9714;2161;184;131
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;No;626.843;0.75912;825.7500;326.4358;25259;2998.2628;134156;97844;13.4871;1776;315;167;8556;16703;9562;16846;107730;88072;173559;182716
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;--;;;0.0000;0.0000;676;0.0000;1011;104;9.0649;205;34;1;119;557;66;29;958;90;1824;1490
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;--;;;0.0000;0.0000;686;0.0000;743;104;11.0828;204;34;1;109;577;57;30;694;91;1820;1501
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;Si;;;1759.5932;762.6324;537;25923.8219;14917;3337;4.6884;104;5;80;352;185;371;185;9663;2196;185;133
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;No;657.582;0.766407;858.0071;340.9231;26380;3024.8336;136071;97985;13.9284;1820;302;174;8905;17475;9968;17565;109326;88349;176859;181660
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;No;706.299;0.781381;903.9116;363.5781;28133;3112.1321;141583;99228;14.3852;1835;300;162;9557;18576;10670;18646;113898;89895;172923;198302
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;--;;;0.0000;0.0000;697;0.0000;544;106;13.3106;203;32;1;94;603;45;33;495;91;1790;1643
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;Si;;;1731.1898;823.6998;580;25102.9624;14668;3008;5.2257;106;3;76;393;187;416;186;9506;2014;222;171
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;--;;;0.0000;0.0000;728;0.0000;341;98;16.2304;204;29;1;87;641;34;28;299;83;2012;1736
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;Si;;;1793.6773;957.1960;674;24689.6923;14469;2916;5.8246;110;4;73;488;186;483;181;9419;1981;231;162
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;No;761.612;0.79763;954.8433;390.0067;30178;3168.3625;142678;102484;15.1233;1877;290;151;10246;19932;11407;20080;115126;93076;171654;204905
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;No;820.496;0.815083;1006.6408;420.3383;32525;3185.9902;140015;106511;16.1453;1894;298;138;10964;21561;12254;21787;113855;96986;154062;219207
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;--;;;0.0000;0.0000;761;0.0000;333;83;15.9341;211;26;1;86;675;36;22;295;69;1919;1676
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;Si;;;1756.7529;988.4397;696;23868.8329;13908;2899;6.0930;103;3;64;500;196;497;187;9188;2038;236;170
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;Si;;;1705.6267;991.2801;698;22903.1158;13003;3124;6.3104;110;3;58;524;174;517;162;8549;2211;247;182
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;No;876.548;0.831339;1054.3804;449.2483;34762;3195.5019;136691;110571;17.0579;1960;318;126;11823;22939;13147;23207;112212;100909;146341;231735
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;--;;;0.0000;0.0000;799;0.0000;341;81;18.9840;198;28;0;96;703;43;28;303;71;2010;1593
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;--;;;0.0000;0.0000;849;0.0000;329;74;17.9775;191;30;0;99;750;38;26;291;65;2054;1525
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;Si;;;1611.8953;978.4985;689;20345.3858;11289;3037;6.9813;102;3;47;515;174;501;169;7465;2132;231;191
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;No;935.109;0.849141;1101.2412;484.1935;37466;3247.0540;137478;113773;17.9502;1948;302;135;12409;25057;13698;25305;113221;104064;140666;261240
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;No;973.687;0.867657;1122.2032;499.3141;38636;3261.3991;138052;114309;18.3959;1932;282;115;12661;25975;14044;26181;113961;104702;140870;262562
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;--;;;0.0000;0.0000;860;0.0000;324;71;17.3295;201;30;0;96;764;35;26;290;62;2129;1529
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;Si;;;1590.5927;989.8599;697;19557.1903;10875;2896;7.2941;102;3;41;515;182;500;175;7226;2028;233;190
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;--;;;0.0000;0.0000;925;0.0000;326;67;19.1429;209;30;0;107;818;42;25;292;58;2260;1510
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;Si;;;1545.1472;996.9608;702;18588.6329;10307;2782;7.6897;97;2;31;510;192;500;184;6933;1962;235;192
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;No;1025.93;0.897738;1142.7904;517.0840;40011;3274.3873;138807;114559;18.9010;1932;284;92;13030;26981;14383;27207;114960;105081;139019;272591
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;No;1094.64;0.932101;1174.3756;540.3334;41810;3223.5331;135025;114406;19.9878;1917;286;94;13300;28510;14699;28844;112639;105209;138886;275693
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;--;;;0.0000;0.0000;1002;0.0000;258;67;28.7719;204;32;0;136;866;59;23;226;59;2346;1247
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;Si;;;1386.0879;907.4899;639;17709.5463;9937;2533;7.1808;97;2;23;446;193;424;184;6676;1791;198;150
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;--;;;0.0000;0.0000;1120;0.0000;306;78;34.1108;204;28;0;182;938;90;27;272;71;2388;994
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;Si;;;1180.1630;836.4813;589;16140.2561;9018;2347;7.3507;92;2;18;367;222;365;211;6164;1672;187;143
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;No;1155.47;0.956566;1207.9380;564.8365;43706;3196.6134;131498;115850;20.8991;1900;277;87;13694;30012;15114;30322;110768;106639;161452;271062
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;--;;;0.0000;0.0000;1202;0.0000;335;89;36.9110;211;29;0;212;990;110;31;299;83;2545;948
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;Si;;;1038.1458;768.3131;541;14450.2513;8092;2083;7.6594;93;2;14;349;192;352;185;5546;1465;222;141
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;No;1200.02;0.96792;1239.7945;586.3025;45367;3186.4942;129779;116786;21.6351;1850;263;79;14129;31238;15592;31546;110125;107752;178152;279154
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;No;1229.99;0.977147;1258.7534;605.1321;46824;3231.4294;132921;117121;21.9092;1745;220;76;14406;32418;15838;32653;113062;108265;168255;302476
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;--;;;0.0000;0.0000;1314;0.0000;348;90;37.1212;212;24;0;231;1083;120;27;312;84;2552;945
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;Si;;;925.9522;714.3465;503;12967.5916;7485;1646;7.8391;78;2;10;319;184;314;179;5119;1170;233;156
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;--;;;0.0000;0.0000;1435;0.0000;372;91;40.5276;204;26;0;268;1167;140;29;330;87;2631;890
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;Si;;;789.6157;633.3967;446;12084.2446;7101;1408;7.6416;68;2;9;276;170;286;166;4899;1016;248;164
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;No;1236.0;0.989228;1249.4614;617.0476;47746;3247.8423;134828;116484;22.0863;1715;226;58;14777;32969;16271;32994;115173;107884;181947;312052
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;No;1257.03;1.01331;1240.5183;622.8891;48198;3261.6576;135218;117163;22.0736;1668;224;55;14988;33210;16366;33115;115649;108515;197930;317762
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;--;;;0.0000;0.0000;1464;0.0000;368;88;40.7317;192;21;0;274;1190;140;27;326;84;2619;881
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;Si;;;751.2710;600.7328;423;12000.4544;7103;1347;7.3349;59;2;5;268;155;276;155;4893;983;245;165
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;Si;;;693.0439;548.1864;386;11470.7302;6716;1361;7.0279;51;2;3;252;134;259;134;4606;986;245;176
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;No;1315.76;1.06913;1230.6834;625.7064;48416;3303.6720;137926;117706;21.8413;1574;215;52;15175;33241;16622;33035;118284;109070;211542;342711
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;--;;;0.0000;0.0000;1485;0.0000;374;94;40.5728;182;17;0;275;1210;140;30;331;88;2556;944
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;--;;;0.0000;0.0000;1549;0.0000;379;93;40.0000;169;14;0;282;1267;141;29;338;87;2612;1001
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;Si;;;599.3126;478.5980;337;9922.7426;5616;1371;7.0233;46;2;4;212;125;219;125;3947;951;238;185
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;No;1412.74;1.16323;1214.4902;634.0421;49061;3416.9211;147438;116957;21.3154;1454;203;35;16262;32799;17835;32501;127650;108498;220809;365808
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;No;1475.85;1.23697;1193.1147;643.1015;49762;3496.1682;155220;115307;21.0454;1360;194;34;17324;32438;18996;32044;135396;107127;218625;398050
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;--;;;0.0000;0.0000;1538;0.0000;386;85;37.9391;157;16;0;273;1265;132;30;347;80;2604;1111
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;Si;;;433.1524;343.6816;242;8965.5466;4963;1350;5.5543;44;2;3;149;93;152;91;3458;917;234;209
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;--;;;0.0000;0.0000;1603;0.0000;418;78;36.4035;127;13;0;311;1292;139;27;382;74;2627;1135
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;Si;;;339.4211;269.8327;190;7908.9385;4260;1309;4.8127;36;2;3;109;81;106;79;2962;882;191;239
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;No;1506.54;1.29234;1165.7426;653.4920;50566;3549.4262;161382;113266;20.8978;1226;177;28;18274;32292;19908;31706;141764;105219;216559;426133
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;No;1493.4;1.33666;1117.2664;653.6212;50576;3537.3556;163474;110240;20.7135;1113;163;22;18993;31583;20376;30807;144617;102483;236737;444922
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;--;;;0.0000;0.0000;1650;0.0000;448;78;36.0656;114;14;0;341;1309;150;26;416;72;2735;1121
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;Si;;;265.5721;211.6056;149;7193.1718;3702;1363;4.2129;35;3;4;80;69;81;67;2599;914;189;228
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;--;;;0.0000;0.0000;1595;0.0000;446;74;34.7648;109;9;0;339;1256;147;23;421;68;2790;1151
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;Si;;;198.8240;156.2189;110;6495.8672;3307;1267;3.4626;35;3;3;56;54;57;51;2294;825;187;234
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;No;1435.7;1.37577;1043.5634;632.4137;48935;3487.2898;164698;105142;20.0346;974;149;19;19266;29669;20203;28746;146456;97866;241402;457704
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;--;;;0.0000;0.0000;1599;0.0000;463;78;33.0709;100;9;0;339;1260;144;24;436;72;2739;1221
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;Si;;;190.3030;150.5382;106;6335.3878;3287;1174;3.3564;40;4;3;52;54;53;49;2279;760;188;241
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;No;1446.38;1.43232;1009.8200;617.6292;47791;3480.9702;165829;103522;19.6708;885;128;19;19081;28710;20073;27913;147560;96385;244620;458847
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;No;1526.04;1.58175;964.7815;604.9770;46812;3488.0781;168558;101343;19.2423;813;113;18;19050;27762;20040;27024;150198;94388;249209;451462
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;--;;;0.0000;0.0000;1605;0.0000;487;75;30.1136;91;11;0;337;1268;139;20;458;70;2786;1222
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;Si;;;180.3618;144.8575;102;6194.7908;3310;1052;3.2919;44;4;3;51;51;52;46;2300;677;196;235
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;--;;;0.0000;0.0000;1577;0.0000;461;77;28.9109;74;11;0;321;1256;125;21;435;70;2936;1454
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;Si;;;150.5382;120.7146;85;5236.1746;2809;878;3.1408;37;4;2;42;43;42;39;1990;589;234;267
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;No;1743.01;1.969;885.2241;580.4481;44914;3379.1455;163800;97672;18.8512;726;91;17;18457;26457;19130;25605;146340;90966;260203;461142
CATALUNYA;GLOBAL;2021-07-01;2021-07-07;No;1921.99;2.44144;787.2378;550.0132;42559;3235.3840;156188;94160;18.4467;634;79;13;17437;25122;17816;24128;139700;87679;257787;466151
CATALUNYA;GLOBAL;2021-07-01;2021-07-07;--;;;0.0000;0.0000;1568;0.0000;438;78;26.9547;61;10;0;315;1253;113;18;414;72;3120;1523
CATALUNYA;GLOBAL;2021-07-01;2021-07-07;Si;;;116.4541;89.4708;63;4288.9198;2182;838;3.0174;30;3;3;34;29;36;28;1568;553;242;282
CATALUNYA;GLOBAL;2021-06-30;2021-07-06;--;;;0.0000;0.0000;1485;0.0000;391;82;25.7919;57;10;0;273;1212;93;21;369;73;3036;1643
CATALUNYA;GLOBAL;2021-06-30;2021-07-06;Si;;;102.2523;69.5884;49;3919.6750;2055;705;2.5013;26;3;3;27;22;29;21;1529;470;241;266
CATALUNYA;GLOBAL;2021-06-30;2021-07-06;No;1995.56;2.9038;687.2225;512.2506;39637;3054.5190;146634;89719;18.0159;574;71;14;16263;23374;16453;22251;131187;83645;285001;442683
CATALUNYA;GLOBAL;2021-06-29;2021-07-05;--;;;0.0000;0.0000;1348;0.0000;354;79;21.0396;47;9;0;224;1124;66;19;334;70;3122;1988
CATALUNYA;GLOBAL;2021-06-29;2021-07-05;Si;;;99.4120;53.9665;38;3462.3796;1947;491;2.2485;22;2;2;22;16;24;16;1472;307;244;278
CATALUNYA;GLOBAL;2021-06-29;2021-07-05;No;1941.84;3.27512;592.9064;463.6451;35876;2865.5250;138240;83489;17.3237;509;69;13;14883;20993;15072;19844;123749;77801;300028;422000
CATALUNYA;GLOBAL;2021-06-28;2021-07-04;No;1721.24;3.42047;503.2170;411.1497;31814;2694.4302;130403;78087;16.4313;473;65;12;13343;18471;13708;17457;116940;72729;310744;412230
CATALUNYA;GLOBAL;2021-06-28;2021-07-04;--;;;0.0000;0.0000;1230;0.0000;323;81;16.6220;38;9;0;185;1045;45;17;301;72;3094;2152
CATALUNYA;GLOBAL;2021-06-28;2021-07-04;Si;;;83.7901;42.6051;30;3286.2782;1975;339;1.8835;17;2;2;20;10;22;10;1482;217;246;284
CATALUNYA;GLOBAL;2021-06-27;2021-07-03;--;;;0.0000;0.0000;1152;0.0000;307;76;17.2805;38;8;0;176;976;45;16;286;67;3118;2122
CATALUNYA;GLOBAL;2021-06-27;2021-07-03;Si;;;76.6892;39.7648;28;3273.4967;1974;331;1.7678;12;0;5;20;8;22;8;1486;211;249;283
CATALUNYA;GLOBAL;2021-06-27;2021-07-03;No;1641.24;3.47934;471.7094;392.1908;30347;2615.9067;126753;75661;16.1104;444;67;10;12842;17505;13137;16527;113697;70432;314831;414841
CATALUNYA;GLOBAL;2021-06-26;2021-07-02;No;1464.12;3.3958;431.1553;359.8044;27841;2451.5451;117543;72153;15.6959;411;68;8;11752;16089;11925;15152;105382;67128;310722;419808
CATALUNYA;GLOBAL;2021-06-26;2021-07-02;--;;;0.0000;0.0000;1054;0.0000;266;71;18.9103;33;6;0;168;886;43;16;249;63;3028;2146
CATALUNYA;GLOBAL;2021-06-26;2021-07-02;Si;;;69.5884;35.5043;25;3103.0760;1886;299;1.6189;8;0;5;20;5;20;6;1409;197;242;286
CATALUNYA;GLOBAL;2021-06-25;2021-07-01;--;;;0.0000;0.0000;899;0.0000;256;61;17.1233;37;6;0;153;746;36;14;236;56;2440;1861
CATALUNYA;GLOBAL;2021-06-25;2021-07-01;Si;;;59.6472;29.8236;21;2881.5292;1744;285;1.4344;12;0;4;16;5;15;6;1277;187;176;252
CATALUNYA;GLOBAL;2021-06-25;2021-07-01;No;1124.65;3.07873;365.2969;304.7760;23583;2177.3074;102539;65937;14.8117;370;59;8;9747;13836;9786;12924;92029;61296;301281;392789
CATALUNYA;GLOBAL;2021-06-24;2021-06-30;No;779.081;2.60282;299.3222;237.2246;18356;1773.3690;83790;53430;14.0188;340;51;8;7571;10785;7551;9976;75354;49671;266789;335686
CATALUNYA;GLOBAL;2021-06-24;2021-06-30;--;;;0.0000;0.0000;685;0.0000;201;46;15.1786;34;5;0;112;573;24;10;183;41;1684;1607
CATALUNYA;GLOBAL;2021-06-24;2021-06-30;Si;;;55.3867;26.9832;19;2637.2596;1660;197;1.3879;15;0;3;15;4;14;5;1228;141;134;189
CATALUNYA;GLOBAL;2021-06-23;2021-06-29;No;500.138;2.15994;231.5511;174.9718;13539;1569.5776;74074;47377;11.5675;309;51;8;5749;7790;5644;7171;66828;43957;257071;321550
CATALUNYA;GLOBAL;2021-06-23;2021-06-29;--;;;0.0000;0.0000;500;0.0000;174;42;10.2041;32;4;0;79;421;13;7;158;38;1446;1446
CATALUNYA;GLOBAL;2021-06-23;2021-06-29;Si;;;52.5463;32.6639;23;2446.9565;1547;176;1.8053;20;0;3;17;6;17;6;1147;127;133;178
CATALUNYA;GLOBAL;2021-06-22;2021-06-28;--;;;0.0000;0.0000;386;0.0000;149;37;10.9091;28;2;0;69;317;13;5;131;34;1391;1059
CATALUNYA;GLOBAL;2021-06-22;2021-06-28;Si;;;51.1261;45.4455;32;2357.4857;1480;180;2.5953;22;1;5;21;11;21;11;1102;131;142;179
CATALUNYA;GLOBAL;2021-06-22;2021-06-28;No;324.124;1.78863;181.2139;129.2613;10002;1409.5066;65219;43846;9.4148;300;56;9;4203;5799;4063;5310;58929;40627;273986;321313
CATALUNYA;GLOBAL;2021-06-21;2021-06-27;No;226.435;1.61604;140.1170;92.0673;7124;1308.8192;60951;40323;7.3981;297;52;10;3073;4051;3071;3755;54964;37303;280916;305304
CATALUNYA;GLOBAL;2021-06-21;2021-06-27;--;;;0.0000;0.0000;285;0.0000;147;34;9.8765;26;2;0;57;228;12;4;132;30;1392;1017
CATALUNYA;GLOBAL;2021-06-21;2021-06-27;Si;;;44.0253;41.1849;29;2216.8886;1388;173;2.3077;23;1;5;19;10;17;10;1044;126;145;170
CATALUNYA;GLOBAL;2021-06-20;2021-06-26;--;;;0.0000;0.0000;261;0.0000;152;32;8.4337;23;3;0;53;208;11;3;138;28;1385;1009
CATALUNYA;GLOBAL;2021-06-20;2021-06-26;Si;;;41.1849;36.9244;26;2189.9054;1382;160;2.0601;22;1;4;18;8;16;8;1047;118;148;170
CATALUNYA;GLOBAL;2021-06-20;2021-06-26;No;189.291;1.4975;126.4052;79.5185;6153;1275.7349;60055;38659;6.5937;286;59;10;2802;3351;2829;3097;54131;35742;273354;295831
CATALUNYA;GLOBAL;2021-06-19;2021-06-25;No;168.112;1.42994;117.5655;71.3509;5521;1253.7261;59595;37416;6.1352;295;54;9;2597;2924;2692;2725;53708;34586;289227;270387
